store_id,year,store_name,plaace_hierarchy_id,sales_channel_name,grunnkrets_id,address,lat,lon,chain_name,mall_name,revenue
998469619-984967780-9345,2016,REMA 1000 BREKSTASD,2.8.1.0,Grocery stores,16210202,IDRETTSVEIEN 2,63.6919919533254,9.66010058093926,REMA FRANCHISE NORGE,,68.119
888850872-988929115-92332,2016,KIWI MINI PRIS SLETTA NÆRINGSPARK,2.8.1.0,Grocery stores,2110215,SLETTAVEIEN 21,59.51724243,10.70834827,KIWI NORGE,,60.838
912448819-912499588-643251,2016,NÆRBUTIKKEN RISLØKKA,2.8.1.0,Grocery stores,3014108,RISLØKKVEIEN 53,59.9325821583442,10.8197969736285,NÆRBUTIKKEN,,5.782
913015355-971717211-27678,2016,JOKER KRAGERØ,2.8.1.0,Grocery stores,8150405,KRAGERØVEIEN,58.87829891546579,9.39844786492125,JOKER,,10.354
915135285-971731699-16698,2016,BUNNPRIS BISMO,2.8.1.0,Grocery stores,5130107,MOAVEGEN 28 A,61.8811643307768,8.26887566279146,BUNNPRIS,Skjåk Kjøpesenter,17.523
915567827-915621023-774207,2016,THAIBUTIKKEN AS,2.8.1.0,Grocery stores,18370109,CHR. TIDEMANNS VEI 2,66.8728707422464,13.7076337994559,,,0.947
916657765-916708955-819746,2016,REMA 1000 OLAVSGATE,2.8.1.0,Grocery stores,7090204,OLAVS GATE 9,59.0543646156811,10.0314109589283,REMA FRANCHISE NORGE,,7.647
947836900-971728639-1664,2016,MATKROKEN LIERNE,2.8.1.0,Grocery stores,17380107,SANDVIKAVEIEN,64.4656428320974,13.5881715594475,MATKROKEN,,14.847
952528076-972166448-31911,2016,SPAR FISKÅBYGD,2.8.1.0,Grocery stores,15110102,SLAGNESVEGEN,62.09968879999999,5.5571817,SPAR,,26.33
977275334-977277051-8611,2016,REMA 1000 SPYDEBERG,2.8.1.0,Grocery stores,1230108,NORDMYRVEIEN 4,59.61559441963061,11.076282977966402,REMA FRANCHISE NORGE,,46.109
982547245-982605717-9273,2016,REMA 1000 ETNE SENTER,2.8.1.0,Grocery stores,12110105,ENGE,59.664145995687,5.940647728610069,REMA FRANCHISE NORGE,Etne Senter,59.394
986837124-885929532-9258,2016,REMA 1000 MIDTUN,2.8.1.0,Grocery stores,12011319,SANDDALSRINGEN 1,60.323547967661504,5.36962513423937,REMA FRANCHISE NORGE,,95.533
987667052-974992205-1315,2016,JOKER HØYLANDSBYGD,2.8.1.0,Grocery stores,12240907,HANDELANDSVEGEN 75,59.785434678174,5.79800384742588,JOKER,,8.949
987789654-972013919-29283,2016,EXTRA LEUTHENHAVEN,2.8.1.0,Grocery stores,16011209,KONGENS GATE 27,63.4304634240962,10.390696525393,COOP EXTRA,,54.028
989740466-971796596-1248,2016,JOKER VINGROM,2.8.1.0,Grocery stores,5010101,PAUL A. OWRENS VEG 45 A,61.04450721943911,10.4302281816267,JOKER,,7.144
990998078-991060049-9825,2016,BUNNPRIS FREITORGET,2.8.1.0,Grocery stores,15051203,EINERSKARET 21,63.090885227556,7.80242456413418,BUNNPRIS,,27.02
996130932-972292001-15659,2016,JOKER NÆRSNES,2.8.1.0,Grocery stores,6270111,SUNDBYVEIEN 19,59.7591534267941,10.5076875484105,JOKER,,11.804
996904725-972831247-48122,2016,ASIABUTIKKEN AS,2.8.1.0,Grocery stores,10010802,HENRIK WERGELANDS GATE 41,58.1480175954468,7.99309864153368,,Citygården,5.765
898300242-971741643-15341,2016,NÆRBUTIKKEN NESFLATEN,2.8.1.0,Grocery stores,11340202,NESFLÒTVEGEN 10 B,59.64562176549211,6.801405049199571,NÆRBUTIKKEN,,5.908
915129536-983634990-76770,2016,BUNNPRIS ASPMYRA,2.8.1.0,Grocery stores,18040211,HÅLOGALANDSGATA,67.2763274624201,14.3828764077579,BUNNPRIS,,17.044
915425135-972296910-41487,2016,EXTRA MASTREVIK,2.8.1.0,Grocery stores,12640108,HJERTÅSMARKA 85,60.78359403260529,4.930636911068589,COOP EXTRA,Mastrevik Torg,47.599
916649630-916654847-817779,2016,SNABBEN NAMSOS AS,2.8.1.0,Grocery stores,17030404,ABEL MEYERS GATE 30,64.4677996684878,11.498418544985,,,0.467
981872061-981961161-1557,2016,NÆRBUTIKKEN SEKKEN,2.8.1.0,Grocery stores,15020707,REISTADDALEN,62.652849769863,7.32009133262022,NÆRBUTIKKEN,,4.448
982768004-973147382-31716,2016,JOKER SKIPPERGATA,2.8.1.0,Grocery stores,10010802,SKIPPERGATA 21,58.1468652732898,7.99277427477458,JOKER,Citygården,11.064
984583524-988354988-9145,2016,REMA 1000 SPANNAVEGEN,2.8.1.0,Grocery stores,11060206,SPANNAVEGEN 151,59.3954179132644,5.30673067875318,REMA FRANCHISE NORGE,,83.21799999999999
985843333-974087189-25788,2016,MATKROKEN LANDÅSTORGET,2.8.1.0,Grocery stores,12010408,NATTLANDSVEIEN 76 C,60.3612104355467,5.36840866340368,MATKROKEN,,14.11
992000988-812898892-669260,2016,REMA 1000 RÅDHUSPLASSEN,2.8.1.0,Grocery stores,2140215,RÅDHUSPLASSEN 35,59.6646334105142,10.7894339172294,REMA FRANCHISE NORGE,,111.075
995763567-971950153-8571,2016,REMA 1000 SKEDSMOKORSET,2.8.1.0,Grocery stores,2310701,FURUHOLTET 10,59.9999345994254,11.0421578644612,REMA FRANCHISE NORGE,Skedsmo Senter,104.515
997749456-997777662-151176,2016,RANCHANAS ASIA MAT AS,2.8.1.0,Grocery stores,17140505,KIRKEVEGEN 6,63.4677661119019,10.9316017715151,,,0.964
815582292-971825189-31718,2016,JOKER HEGGENES,2.8.1.0,Grocery stores,5440201,VINDEVEGEN 2,61.13156767057529,9.08391811587285,JOKER,,8.604
868114622-972375748-47097,2016,JOKER HUNDEIDVIK,2.8.1.0,Grocery stores,15280101,KURSETSTRANDA 40,62.37705412169729,6.42386298441554,JOKER,,6.846
912755193-971766395-1343,2016,JOKER GRYTØYRA,2.8.1.0,Grocery stores,14290212,GRYTØYRA,61.286615670186606,5.02640730413752,JOKER,,8.695
915924999-915978541-788518,2016,REMA 1000 HOMMELVIK,2.8.1.0,Grocery stores,16630303,HAVNEVEGEN 20,63.416458205899,10.810063754185698,REMA FRANCHISE NORGE,,38.955
916205511-916241674-798397,2016,SVOLVÆR ASIA BUTIKK,2.8.1.0,Grocery stores,18650401,ROALD AMUNDSENS GATE 19,68.2320570294819,14.5613292847969,,,0.928
916470789-971676582-15953,2016,JOKER DALHOLEN,2.8.1.0,Grocery stores,4390110,FOLLDALSVEGEN 1711,62.1791910958866,9.81131705519336,JOKER,,5.209
976803019-971788968-1347,2016,NÆRBUTIKKEN VEVRING,2.8.1.0,Grocery stores,14330107,TUNAVEGEN 4,61.51383985832671,5.72620276840865,NÆRBUTIKKEN,,5.24
983595529--16708-16708,2016,BUNNPRIS ÅROS,2.8.1.0,Grocery stores,6270203,HURUMVEIEN 49,59.7050857859424,10.5116891799645,BUNNPRIS,,15.94
983852912-971715227-1230,2016,JOKER JOHANSEN,2.8.1.0,Grocery stores,19380304,LENANGSØYRVEIEN,69.9048087515602,20.1521933875717,JOKER,,0.1119999999999999
992582723-992600195-38442,2016,JOKER FJELLSTRAND AS,2.8.1.0,Grocery stores,2160301,FJELLSTRANDVEIEN 1,59.7984959590315,10.6154228820229,JOKER,,17.980999999999998
997662059-897674122-165740,2016,REMA 1000 HEISTAD,2.8.1.0,Grocery stores,8050320,PANS VEG,59.0769614305134,9.68280631193884,REMA FRANCHISE NORGE,,92.686
997914716-997968255-585996,2016,RASKE RETTER AS,2.8.1.0,Grocery stores,2191301,FOSSUMHAVENE 8,59.9603046838739,10.6230472019977,,,2.199
999129528-974072319-1308,2016,JOKER NEDSTRAND,2.8.1.0,Grocery stores,11460307,NEDSTRANDSVEGEN,59.3472971494186,5.80091913018121,JOKER,,12.682
811640972-971688165-8648,2016,REMA 1000 HOV,2.8.1.0,Grocery stores,5360302,HOVLANDSVEGEN 1 A,60.696450859688206,10.3530992308395,REMA FRANCHISE NORGE,,7.032
910309153-971660422-10405,2016,KIWI MINI PRIS ØRSTA,2.8.1.0,Grocery stores,15200210,HÅKONSGATA 16,62.2026299637918,6.143948489001531,KIWI NORGE,,46.418
912901629-972340448-9712,2016,REMA 1000 HAMMERFEST,2.8.1.0,Grocery stores,20040304,VERKSTEDVEIEN 33,70.6774933940307,23.6719616108078,REMA FRANCHISE NORGE,,72.741
915380352-992651970-94815,2016,BAMBLE ASIABUTIKK AS,2.8.1.0,Grocery stores,8140403,BAMBLEVEIEN 9,59.00273044349591,9.74411197962808,,,0.377
915646743-915966691-787815,2016,REMA 1000 PARKVEIEN,2.8.1.0,Grocery stores,3010808,PARKVEIEN 12,59.9212331869901,10.7289773090189,REMA FRANCHISE NORGE,,33.665
940054958-972064564-15627,2016,MATKROKEN ÅRVIKSAND,2.8.1.0,Grocery stores,19410205,MELLOMVEIEN 26,70.1938312503687,20.525138473785898,MATKROKEN,,6.597
981002709-971686324-1340,2016,JOKER VÆRLANDET,2.8.1.0,Grocery stores,14280205,GRYTØYRA,61.311745592127,4.73238598366803,JOKER,,8.333
982779316-982808146-1312,2016,JOKER ESPEVÆR,2.8.1.0,Grocery stores,12190104,ESPEVÆRVEGEN,59.5884195519261,5.145702600873831,JOKER,,7.002999999999999
990893764-990980020-9854,2016,BUNNPRIS SUNNDALSØRA,2.8.1.0,Grocery stores,15630207,KILLURDGATA 1,62.6751022994801,8.5652395447547,BUNNPRIS,,44.088
996692558-971784741-1501,2016,JOKER TUDDAL,2.8.1.0,Grocery stores,8270107,TUDDALSVEGEN 2070,59.7509963012229,8.79815378746064,JOKER,,12.317
817721702-977197090-8622,2016,REMA 1000 BRUMUNDDAL,2.8.1.0,Grocery stores,4120312,NYGATA 22,60.8839553578205,10.9403042603632,REMA FRANCHISE NORGE,Parkgården,14.188
911328844-989609742-114553,2016,SPAR EIKEFJORD,2.8.1.0,Grocery stores,14010118,SVARDALSVEGEN 97,61.5846338290078,5.45765233333501,SPAR,,29.238000000000003
912417263-972859036-20238,2016,ASIABUTIKKEN K BERG AS,2.8.1.0,Grocery stores,6040307,MYNTGATA 2,59.6666197936564,9.648140506797802,,,4.515
914904692-914972361-748904,2016,SPAR DOKKA,2.8.1.0,Grocery stores,5380103,STORGATA 20,60.8335209286856,10.0792948136282,SPAR,Bergfoss-senteret,36.688
915159532-975049833-46747,2016,BUNNPRIS BØNES,2.8.1.0,Grocery stores,12011703,TJØRNHAUGEN 1,60.333457425212295,5.30202291447152,BUNNPRIS,,26.318
916913486-916958919-829049,2016,BUNNPRIS LEIRFJORD,2.8.1.0,Grocery stores,18220106,MEIERIVEIEN 4,66.0647479772874,12.9409446427731,BUNNPRIS,Coop-senteret,11.178
916942079-917095590-833789,2016,REMA 1000 HITRA,2.8.1.0,Grocery stores,16170203,OLDERVIKVEIEN 2,63.6002428769032,8.97554321095057,REMA FRANCHISE NORGE,,36.316
977237351-972196509-9299,2016,REMA 1000 REKNES,2.8.1.0,Grocery stores,15020106,GIDEONVEGEN 4,62.7339179597832,7.139599643895509,REMA FRANCHISE NORGE,,86.785
983491049-974147831-1608,2016,NÆRBUTIKKEN HØVRINGEN,2.8.1.0,Grocery stores,5170103,HØVRINGSVEGEN 782,61.8922241727221,9.477012500009607,NÆRBUTIKKEN,,5.059
986214399-986218335-16261,2016,JOKER JENDEM,2.8.1.0,Grocery stores,15480202,JENDEMSVEGEN,62.7861118501066,7.01318349514893,JOKER,,17.869
986764100-997778170-151671,2016,REMA 1000 SON,2.8.1.0,Grocery stores,2110207,GARTNERVEIEN 3,59.4937205606101,10.690376542393,REMA FRANCHISE NORGE,,14.889
991407030-971707488-9836,2016,BUNNPRIS HAVRENESET,2.8.1.0,Grocery stores,14010310,HAVRENESVEGEN 50,61.592610575487,5.01205230166241,BUNNPRIS,,30.746
997427912-984461372-2908,2016,ASIAN FOOD GRORUD NÆRSENTER,2.8.1.0,Grocery stores,3014009,JERIKOVEIEN 89 A,59.9598949995969,10.881244000197698,,Grorud Senter,0.25
836983432-972042242-9914,2016,BUNNPRIS & GOURMET LOFOT DENTERET,2.8.1.0,Grocery stores,18600306,STORGATA 8,68.14879370632461,13.6171093084119,BUNNPRIS & GOURMET,Lofotsenteret,40.662
885509142-973067842-9744,2016,BUNNPRIS LAMBERTSETER,2.8.1.0,Grocery stores,3013403,NYLÆNDE 5,59.87611581240071,10.8184066340814,BUNNPRIS,,16.44
886760752-973116401-62400,2016,EXTRA FETSUND,2.8.1.0,Grocery stores,2270103,GAMLE FETVEI 20,59.9277252365286,11.1633599042524,COOP EXTRA,Rosenberggården,45.264
913343905-913409000-683329,2016,JOKER LØRENSKOG,2.8.1.0,Grocery stores,2300204,SKÅRERVEIEN 54,59.9333259667125,10.9505943358809,JOKER,,7.772
915303447-915316476-762555,2016,REMA 1000 HALMSTAD,2.8.1.0,Grocery stores,1360107,RYGGEVEIEN 375,59.376070720559504,10.7587906201102,REMA FRANCHISE NORGE,,42.31100000000001
916223366-972199648-9803,2016,BUNNPRIS LANGEVÅG,2.8.1.0,Grocery stores,15310105,FYLLINGVEGEN 9,62.442147410674494,6.19034075835271,BUNNPRIS,,22.458
917278377-989365908-9199,2016,REMA 1000 HIS,2.8.1.0,Grocery stores,9063102,KIRKEVEIEN 186,58.4350609711917,8.74382805587153,REMA FRANCHISE NORGE,,23.848000000000003
979879679-976947010-1554,2016,NÆRBUTIKKEN FEIOS,2.8.1.0,Grocery stores,14170109,OSEN,61.0061883581764,6.41066752055285,NÆRBUTIKKEN,,4.237
985161836-974161532-8741,2016,REMA 1000 HERØYA,2.8.1.0,Grocery stores,8050502,FJORDGATA 29,59.1145016862567,9.646148028840573,REMA FRANCHISE NORGE,,84.12700000000001
989766775-971690070-1401,2016,JOKER FOTLANDSVÅG,2.8.1.0,Grocery stores,12530407,FOTLANDSVEGEN,60.5875540975713,5.525580928547809,JOKER,,11.701
997959957-989634747-3149,2016,MORTENSRUD FOOD STORE,2.8.1.0,Grocery stores,3013313,LOFSRUDVEIEN 6,59.84841948405,10.8291948806148,,Senter Syd,15.784
914199980-984772084-8538,2016,REMA 1000 BJERKE,2.8.1.0,Grocery stores,3014115,TRONDHEIMSVEIEN,59.942518775215206,10.8113488280074,REMA FRANCHISE NORGE,,48.63399999999999
915350410-979463367-8539,2016,REMA 1000 OLAF SCHOUS VEI,2.8.1.0,Grocery stores,3012106,OLAF SCHOUS VEI 2,59.930440582999495,10.7819388819095,REMA FRANCHISE NORGE,,69.236
935611016-971688084-16688,2016,COOP MARKED FJØRTOFT,2.8.1.0,Grocery stores,15340101,STEINSHAMNVEGEN,62.7069421682943,6.38569575200486,COOP MARKED,,5.492999999999999
974389894-971771119-23700,2016,KIWI MINI PRIS SON,2.8.1.0,Grocery stores,2110212,HAVNEGATA 4,59.5260070658882,10.689369045749,KIWI NORGE,,60.428
979497334-979536461-47465,2016,MENY EIKTOPPEN,2.8.1.0,Grocery stores,7040305,EIKVEIEN 49,59.2921756466613,10.4195592589797,MENY,Eiktoppen,99.497
990022526-971743859-1260,2016,JOKER HEDALEN,2.8.1.0,Grocery stores,5400304,HEDALSVEGEN 2036,60.5994930094154,9.74389864467103,JOKER,,15.666
992545119-973907530-9833,2016,BUNNPRIS ELVETORGET FØRDE,2.8.1.0,Grocery stores,14320208,NAUSTDALSVEGEN 1,61.4519965844956,5.84901494359586,BUNNPRIS,Elvetorget,18.851
995715554-880120182-9304,2016,REMA 1000 SURNADAL,2.8.1.0,Grocery stores,15660203,ØRAVEGEN 4,62.9696770794042,8.71220301106765,REMA FRANCHISE NORGE,Amfi Surnadal,68.18
995785811-873295252-16369,2016,JOKER VESTSMØLA,2.8.1.0,Grocery stores,15730112,TØMMERVÅGVEGEN,63.4301029451057,8.03263190951167,JOKER,,10.977
998080517-985810737-105644,2016,MIDDELHAVETS MARKED AS,2.8.1.0,Grocery stores,16011203,DRONNINGENS GATE 38,63.432119573918506,10.3930014841706,,,5.194
998337038-993047708-134853,2016,JOKER SAGENE,2.8.1.0,Grocery stores,3011605,DANNEVIGSVEIEN 7,59.9368288327497,10.7549685570988,JOKER,,26.014
877242102-872719822-10085,2016,KIWI MINIPRIS LØTEN,2.8.1.0,Grocery stores,4150201,STASJONSVEGEN 8,60.8210647332386,11.3398602846694,KIWI NORGE,,47.609
916132336-916253079-798991,2016,BUNNPRIS ØVRE SANDVIKSVEIEN,2.8.1.0,Grocery stores,12010623,ØVRE SANDVIKSVEIEN 52,60.4047693036235,5.32824708115376,BUNNPRIS,,14.799
959575053-973676105-8665,2016,REMA 1000 EIKLI,2.8.1.0,Grocery stores,6050401,BARBROVEIEN 7,60.153160228693,10.2489228286385,REMA FRANCHISE NORGE,Eikli Storsenter,173.239
981474120-982036216-17761,2016,NÆRBUTIKKEN SVANØY HANDEL,2.8.1.0,Grocery stores,14010202,STONGFJORDVEGEN,61.49633626899261,5.12821367653601,NÆRBUTIKKEN,,3.452
993412996-993422010-137200,2016,ØKOLOGISKE DAGLIGVARER II,2.8.1.0,Grocery stores,11030503,LANGGATA 2,58.9709835787701,5.740168774309731,H NATURKOST,,4.781000000000001
884616662-971749776-1611,2016,JOKER BORHAUG,2.8.1.0,Grocery stores,10030309,HAVNEVEIEN 30,58.098778733842,6.59013953807935,JOKER,,18.038
916803117-991581200-9144,2016,REMA 1000 SOLVANG,2.8.1.0,Grocery stores,11060601,SKJOLDAVEGEN 68,59.4204579148444,5.2787769208055,REMA FRANCHISE NORGE,Solvangen Nærsenter,52.236
941439322-971769424-10079,2016,KIWI MINIPRIS HAMAR,2.8.1.0,Grocery stores,4030605,VIENVEGEN 1,60.815342129953606,11.0887903209923,KIWI NORGE,,26.223000000000003
953549166-971735783-1483,2016,COOP MARKED MELØY,2.8.1.0,Grocery stores,18370102,OSA,66.8239847673478,13.4049591524073,COOP MARKED,,6.986000000000001
976952871--1313-1313,2016,JOKER RYDLAND,2.8.1.0,Grocery stores,12220108,FITJARSJØEN 42,59.9179821212818,5.31928122082567,JOKER,,7.009
981606930-971762519-24570,2016,MENY SANDE I VESTFOLD,2.8.1.0,Grocery stores,7130204,REVÅVEIEN 5,59.5874122944192,10.2081208883327,MENY,,73.259
987547456-976686349-9673,2016,REMA 1000 HALSØY,2.8.1.0,Grocery stores,18240207,LEIRA 5,65.8631008420243,13.193412863806,REMA FRANCHISE NORGE,,75.062
991206809-983919693-9698,2016,REMA 1000 STORSLETT,2.8.1.0,Grocery stores,19420204,HOVEDVEGEN 14,69.7681664074328,21.007140384187103,REMA FRANCHISE NORGE,,48.298
999092896-999108806-461705,2016,REMA 1000 BRATTVÅG,2.8.1.0,Grocery stores,15340203,SYNNALANDSVEGEN,62.6028326124557,6.438254375134091,REMA FRANCHISE NORGE,,36.72
913167503-993358967-132172,2016,JOKER AJER,2.8.1.0,Grocery stores,4030306,VOGNVEGEN 133,60.8093128014433,11.056388437739502,JOKER,,15.470999999999998
913276019-911924579-619910,2016,REMA 1000 METRO SENTER,2.8.1.0,Grocery stores,2300305,KULTURHUSGATA 2,59.9274191183826,10.9618789022814,REMA FRANCHISE NORGE,Metro Senter,79.154
914801729-884225612-9731,2016,BUNNPRIS SOFIENBERG,2.8.1.0,Grocery stores,3012406,SOFIENBERGGATA 57,59.9201997898936,10.7747525402584,BUNNPRIS,,15.178
952894250-971722355--971722355,2016,COOP KOTSØY SA,2.8.1.0,Grocery stores,16480205,PRESTTEIGEN,62.9490447060276,10.6833332310279,,,0.052
953706652-971787945-18908,2016,COOP MARKED VEIDHOLMEN,2.8.1.0,Grocery stores,15730112,TØMMERVÅGVEGEN,63.4301029451057,8.03263190951167,COOP MARKED,,10.612
961102146-971694688-16962,2016,MENY ARVE GRAN RETORVET,2.8.1.0,Grocery stores,7160201,KÅPEVEIEN,59.3722502304996,10.2636732526739,MENY,Re-torvet,172.05700000000002
976891635-972186821-9161,2016,REMA 1000 SOLA,2.8.1.0,Grocery stores,11240502,SOLAKROSSVEGEN 14,58.8838830144392,5.6484474695084,REMA FRANCHISE NORGE,,97.701
985142963-991172939-9178,2016,REMA 1000 TAU,2.8.1.0,Grocery stores,11300205,RYFYLKEVEGEN 1986,59.0651508793088,5.91891151915079,REMA FRANCHISE NORGE,,83.772
987825243-976816811-63131,2016,EXTRA MATHOPEN,2.8.1.0,Grocery stores,12011920,SKAREVEIEN 1 A,60.33372065462461,5.21153861744366,COOP EXTRA,,53.723
988706752-913050002-667790,2016,REMA 1000 BRØDLØS,2.8.1.0,Grocery stores,1010204,B R A VEIEN 54,59.139183464222405,11.3795818422891,REMA FRANCHISE NORGE,,73.028
988888834-993977535-102817,2016,ARONS AS,2.8.1.0,Grocery stores,7040403,BASBERGVEIEN 56,59.287381813783,10.4511339290258,,,6.388
989649795-987734167-9201,2016,REMA 1000 MYRENE,2.8.1.0,Grocery stores,9065213,MYRENEVEIEN,58.46165749959189,8.749462393736732,REMA FRANCHISE NORGE,,85.95200000000001
992028955-988005592-78606,2016,MENY MYREN,2.8.1.0,Grocery stores,8061401,SLIPERIVEGEN 11,59.200736973112704,9.588843170603347,MENY,,100.032
996570231-997022351-164806,2016,FAMILY FOOD AS,2.8.1.0,Grocery stores,3014504,NORDBERGVEIEN 54,59.9573590385814,10.7428728044862,,,10.47
997078292-980201082-59689,2016,SMULTERINGBODEN ØSTFOLDHALLEN,2.8.1.0,Grocery stores,1063109,DIKEVEIEN 28,59.251638078321,10.9931936448141,,Østfoldhallene,0.0
999661327-916797850-823554,2016,JOKER AGENTGATEN,2.8.1.0,Grocery stores,1061305,AGENTGATEN 1,59.212638723716296,10.9361530293005,JOKER,,15.944
836273982-985097380-54451,2016,NORGESGRUPPEN BUSKERUD AS,2.8.1.0,Grocery stores,3015504,KARENSLYST ALLÉ 12,59.9189510392792,10.6860209007426,,,1.0
887010072-971769696-16082,2016,BUNNPRIS AURE,2.8.1.0,Grocery stores,15760108,BANKVEGEN 11,63.2661115156616,8.52999471206961,BUNNPRIS,Aure Kjøpesenter,16.355999999999998
912508056-980947629-8529,2016,REMA 1000 AMMERUDVEIEN,2.8.1.0,Grocery stores,3014003,AMMERUDVEIEN 19 D,59.9586588484203,10.8711994384055,REMA FRANCHISE NORGE,,61.342
913889347-971993715-8639,2016,REMA 1000 NYMOSVINGEN,2.8.1.0,Grocery stores,5010604,NYMOSVINGEN 2,61.1165338632475,10.4630175202857,REMA FRANCHISE NORGE,,29.105
916447531-971776811-16353,2016,JOKER SIREVÅG,2.8.1.0,Grocery stores,11190505,VÅGEN 27,58.504079608460295,5.80190558345418,JOKER,,4.905
940101263-973180363-16078,2016,COOP MARKED SKAUN,2.8.1.0,Grocery stores,16570103,RÅDHUSVEGEN 3,63.2535781113289,10.0326737222514,COOP MARKED,,14.89
979634021-971749059-15890,2016,JOKER LOVUND,2.8.1.0,Grocery stores,18340113,LOVUND,66.3683381722954,12.3598904110405,JOKER,,23.361
983915949-971767650-16081,2016,EXTRA VESTAD,2.8.1.0,Grocery stores,4270201,MEIERIGATA 2,60.881384769337394,11.5528600522913,COOP EXTRA,,48.06
987552948-973517872-9279,2016,REMA 1000 KNARVIK,2.8.1.0,Grocery stores,12630308,KVASSNESVEGEN 23,60.54591307011599,5.287030382861991,REMA FRANCHISE NORGE,Ulvundbygget,170.39
990230447-990296545-79554,2016,NÆRBUTIKKEN VASSØY,2.8.1.0,Grocery stores,11031105,SØRSTRANDVEIEN 8,58.9986408349409,5.784825055548309,NÆRBUTIKKEN,,8.975
992563788-972189146-8653,2016,REMA 1000 VINJESGATE,2.8.1.0,Grocery stores,6020301,VINJES GATE 2,59.746858073581,10.1920213899348,REMA FRANCHISE NORGE,,65.24600000000001
998346401-971761253-38789,2016,JOKER RØYNEBEG,2.8.1.0,Grocery stores,11240603,HELLESTUBBEN 4,58.9116984276818,5.6765398838527,JOKER,,12.365
999108180-976743687-8507,2016,REMA 1000 MAJORSTUA,2.8.1.0,Grocery stores,3010909,SØRKEDALSVEIEN 1,59.9298094976363,10.713673280622,REMA FRANCHISE NORGE,,107.107
882310272-982315476-8634,2016,REMA 1000 KIRKEBY,2.8.1.0,Grocery stores,5020202,RINGVEGEN 5,60.7843383913894,10.6921836581462,REMA FRANCHISE NORGE,,120.029
884212782-871631352-8607,2016,REMA 1000 ISEVEIEN,2.8.1.0,Grocery stores,1051305,ISEVEIEN 8,59.2696254952041,11.1623252786738,REMA FRANCHISE NORGE,,98.53
889173882-916395809-806492,2016,RÅEL INVEST AS,2.8.1.0,Grocery stores,7040701,TEIGENVEIEN 13,59.261223256073,10.4498809518719,,,1.0
891285132-990650527-9718,2016,REMA 1000 HESSENG,2.8.1.0,Grocery stores,20300203,E. K. ANDERSONS VEI 1,69.68811965320229,29.995890378478897,REMA FRANCHISE NORGE,,115.213
913382323-990428565-84605,2016,MANGO EKSOTISK MAT,2.8.1.0,Grocery stores,2350207,RINGVEGEN 44 A,60.147381119152406,11.1689193358387,MANGO,,2.106
913710517-871725152-22693,2016,NÆRBUTIKKEN NÅRA,2.8.1.0,Grocery stores,14120103,KREMMARHOLMEN 49,61.0116214382319,4.672099136904049,NÆRBUTIKKEN,,8.424
914006570-993628301-9725,2016,BUNNPRIS ADAMSTUEN,2.8.1.0,Grocery stores,3011105,ULLEVÅLSVEIEN 105,59.933729941839104,10.7316177703975,BUNNPRIS,,32.588
914596130-914615259-732017,2016,REMA 1000 KROKDALSMYRA,2.8.1.0,Grocery stores,18410304,TERMINALVEIEN 7,67.2701384642562,15.3956605988135,REMA FRANCHISE NORGE,,40.08
915129560-974072238-28649,2016,BUNNPRIS GJERDRUM,2.8.1.0,Grocery stores,2340107,ÅSEN 14,60.0740650562229,11.0245423536064,BUNNPRIS,,18.027
915199496-986144838-9653,2016,REMA 1000 SJØGATA SORTLAND SENTER,2.8.1.0,Grocery stores,18700207,SJØGATA,68.690904223385,15.418691176023,REMA FRANCHISE NORGE,Handelsparken Sortland,77.28
916498160-916513488-812238,2016,VESTLISVINGEN UTVIKLING,2.8.1.0,Grocery stores,3013919,VESTLISVINGEN 84 B,59.9683140066187,10.926511970357804,,,1.149
924382414-971804149-9878,2016,BUNNPRIS & GOURMET TYHOLT,2.8.1.0,Grocery stores,16013108,LILLEBERGVEGEN 8,63.4189718579898,10.4309080560612,BUNNPRIS & GOURMET,,64.13600000000001
939067442-971854812-37529,2016,SPAR HANDELSHUSET FØRDE,2.8.1.0,Grocery stores,14320208,STOREHAGEN 9,61.4521195585517,5.8506078885286295,SPAR,Amfi Førde,60.916
953900041-971731834-1653,2016,COOP MARKED DØNNA,2.8.1.0,Grocery stores,18270103,STAVSENGVEIEN,66.1711506554389,12.5595688322294,COOP MARKED,,13.987
955049497-971798629-31518,2016,COOP MARKED RYE,2.8.1.0,Grocery stores,16018115,SPONGDALSVEGEN 28,63.4226801627888,10.1492723376298,COOP MARKED,,11.774
956321891-871687862-1451,2016,COOP MARKED FJELLI,2.8.1.0,Grocery stores,14490403,URDENE 11,61.8500742594595,6.5177365366465,COOP MARKED,,6.685
985297452-998549884-595513,2016,BUNNPRIS TORP,2.8.1.0,Grocery stores,1066202,SULFATVEIEN 2,59.2432347219046,11.0168618563413,BUNNPRIS,,21.879
993947741-894002182-8543,2016,REMA 1000 TRELASTGÅRDEN,2.8.1.0,Grocery stores,3012501,RUBINA RANAS GATE 9,59.910262291799896,10.7643144012377,REMA FRANCHISE NORGE,,3.312
994985175-915959814-788030,2016,REMA 1000 VINTERBRO,2.8.1.0,Grocery stores,2140102,SJØSKOGENVEIEN 7,59.73973367630921,10.7712965142572,REMA FRANCHISE NORGE,Vinterbro Senter,79.19800000000001
