grunnkrets_id,all_households,singles,couple_without_children,couple_with_children,other_households,single_parent_with_children
8190108,463400,267400,589700,702500,779900,401800
8190107,463400,267400,589700,702500,779900,401800
8190104,463400,267400,589700,702500,779900,401800
8190101,463400,267400,589700,702500,779900,401800
8190105,463400,267400,589700,702500,779900,401800
8190111,463400,267400,589700,702500,779900,401800
16014319,446200,300100,589700,741900,675600,400900
8190102,463400,267400,589700,702500,779900,401800
8190106,463400,267400,589700,702500,779900,401800
8190110,463400,267400,589700,702500,779900,401800
14390101,581200,284500,589700,794700,905500,440300
14390102,581200,284500,589700,794700,905500,440300
14390108,581200,284500,589700,794700,905500,440300
14390107,581200,284500,589700,794700,905500,440300
8190103,463400,267400,589700,702500,779900,401800
12510202,462000,247300,583300,707100,766100,369100
16014318,446200,300100,589700,741900,675600,400900
15020608,502500,280100,589700,722900,760200,389700
18040816,539600,285200,650500,790200,836300,417300
18040803,539600,285200,650500,790200,836300,417300
18040802,539600,285200,650500,790200,836300,417300
18040813,539600,285200,650500,790200,836300,417300
1064203,494500,282900,618500,873400,745600,401700
1064201,494500,282900,618500,873400,745600,401700
1064202,494500,282900,618500,873400,745600,401700
1064206,494500,282900,618500,873400,745600,401700
1064205,494500,282900,618500,873400,745600,401700
1064204,494500,282900,618500,873400,745600,401700
11010608,553500,290200,586500,821000,0,0
11010605,553500,290200,586500,821000,0,0
11010602,553500,290200,586500,821000,0,0
11010606,553500,290200,586500,821000,0,0
11010603,553500,290200,586500,821000,0,0
11010607,553500,290200,586500,821000,0,0
11010601,553500,290200,586500,821000,0,0
15020607,502500,280100,589700,722900,760200,389700
15020606,502500,280100,589700,722900,760200,389700
15020601,502500,280100,589700,722900,760200,389700
15020603,502500,280100,589700,722900,760200,389700
15020605,502500,280100,589700,722900,760200,389700
15020604,502500,280100,589700,722900,760200,389700
15020602,502500,280100,589700,722900,760200,389700
8050402,467800,254900,586500,831700,760900,372600
8050403,467800,254900,586500,831700,760900,372600
8050405,467800,254900,586500,831700,760900,372600
8050404,467800,254900,586500,831700,760900,372600
8050406,467800,254900,586500,831700,760900,372600
8050401,467800,254900,586500,831700,760900,372600
11010604,553500,290200,586500,821000,0,0
8050407,467800,254900,586500,831700,760900,372600
1240503,489500,285100,615300,740400,743500,390900
1240502,489500,285100,615300,740400,743500,390900
1240501,489500,285100,615300,740400,743500,390900
5290101,476400,281900,573700,732000,699500,382700
5290102,476400,281900,573700,732000,699500,382700
5290103,476400,281900,573700,732000,699500,382700
5290114,476400,281900,573700,732000,699500,382700
5290112,476400,281900,573700,732000,699500,382700
5290117,476400,281900,573700,732000,699500,382700
17020602,514500,244900,541700,710700,777100,387800
17020604,514500,244900,541700,710700,777100,387800
17020601,514500,244900,541700,710700,777100,387800
17020603,514500,244900,541700,710700,777100,387800
17020605,514500,244900,541700,710700,777100,387800
2130407,618400,305500,672900,880300,804800,423300
2130405,618400,305500,672900,880300,804800,423300
2130401,618400,305500,672900,880300,804800,423300
2130403,618400,305500,672900,880300,804800,423300
2130406,618400,305500,672900,880300,804800,423300
2130404,618400,305500,672900,880300,804800,423300
2130213,612800,312300,672900,833300,800600,450400
2130205,612800,312300,672900,833300,800600,450400
2130212,612800,312300,672900,833300,800600,450400
2130207,612800,312300,672900,833300,800600,450400
2130206,612800,312300,672900,833300,800600,450400
2130210,612800,312300,672900,833300,800600,450400
5290105,476400,281900,573700,732000,699500,382700
2130209,612800,312300,672900,833300,800600,450400
2130202,612800,312300,672900,833300,800600,450400
2130215,612800,312300,672900,833300,800600,450400
2130214,612800,312300,672900,833300,800600,450400
2130208,612800,312300,672900,833300,800600,450400
2130408,618400,305500,672900,880300,804800,423300
2130402,618400,305500,672900,880300,804800,423300
2130216,612800,312300,672900,833300,800600,450400
2130217,612800,312300,672900,833300,800600,450400
5290113,476400,281900,573700,732000,699500,382700
5290106,476400,281900,573700,732000,699500,382700
15710205,451400,247800,538500,762200,0,0
15710202,451400,247800,538500,762200,0,0
15710201,451400,247800,538500,762200,0,0
11020805,590600,283000,637700,774700,898500,377900
11020804,590600,283000,637700,774700,898500,377900
11020807,590600,283000,637700,774700,898500,377900
11020806,590600,283000,637700,774700,898500,377900
11020803,590600,283000,637700,774700,898500,377900
11020801,590600,283000,637700,774700,898500,377900
11020808,590600,283000,637700,774700,898500,377900
11020802,590600,283000,637700,774700,898500,377900
20120602,508500,298400,637700,833800,777300,460700
20120603,508500,298400,637700,833800,777300,460700
20120606,508500,298400,637700,833800,777300,460700
20120608,508500,298400,637700,833800,777300,460700
20120605,508500,298400,637700,833800,777300,460700
20120601,508500,298400,637700,833800,777300,460700
5290108,476400,281900,573700,732000,699500,382700
5290111,476400,281900,573700,732000,699500,382700
5290107,476400,281900,573700,732000,699500,382700
5290115,476400,281900,573700,732000,699500,382700
5290110,476400,281900,573700,732000,699500,382700
5290104,476400,281900,573700,732000,699500,382700
5290109,476400,281900,573700,732000,699500,382700
7140104,492500,273800,605700,739600,770300,390200
7140103,492500,273800,605700,739600,770300,390200
7140105,492500,273800,605700,739600,770300,390200
7140101,492500,273800,605700,739600,770300,390200
7140102,492500,273800,605700,739600,770300,390200
20120607,508500,298400,637700,833800,777300,460700
20120604,508500,298400,637700,833800,777300,460700
7140106,492500,273800,605700,739600,770300,390200
8190109,463400,267400,589700,702500,779900,401800
2130211,612800,312300,672900,833300,800600,450400
12011402,572800,302900,608900,750100,836900,427600
15040104,529300,274700,612100,763200,741700,391500
15040102,529300,274700,612100,763200,741700,391500
15040101,529300,274700,612100,763200,741700,391500
7220707,566600,281500,612100,744200,761800,442400
7220708,566600,281500,612100,744200,761800,442400
7220702,566600,281500,612100,744200,761800,442400
7220704,566600,281500,612100,744200,761800,442400
7220701,566600,281500,612100,744200,761800,442400
7220703,566600,281500,612100,744200,761800,442400
7220705,566600,281500,612100,744200,761800,442400
7220706,566600,281500,612100,744200,761800,442400
12210305,456000,272300,612100,819200,766300,419600
12210307,456000,272300,612100,819200,766300,419600
12210311,456000,272300,612100,819200,766300,419600
12210310,456000,272300,612100,819200,766300,419600
12210304,456000,272300,612100,819200,766300,419600
12210306,456000,272300,612100,819200,766300,419600
12310102,529700,285100,580100,809300,829400,453600
12310103,529700,285100,580100,809300,829400,453600
12310106,529700,285100,580100,809300,829400,453600
12310108,529700,285100,580100,809300,829400,453600
12310105,529700,285100,580100,809300,829400,453600
12310104,529700,285100,580100,809300,829400,453600
15040103,529300,274700,612100,763200,741700,391500
12310107,529700,285100,580100,809300,829400,453600
12310109,529700,285100,580100,809300,829400,453600
12210308,456000,272300,612100,819200,766300,419600
12210301,456000,272300,612100,819200,766300,419600
12210303,456000,272300,612100,819200,766300,419600
12210309,456000,272300,612100,819200,766300,419600
12210302,456000,272300,612100,819200,766300,419600
12310101,529700,285100,580100,809300,829400,453600
2130201,612800,312300,672900,833300,800600,450400
8140203,581900,277900,612100,749700,857900,414600
8140202,581900,277900,612100,749700,857900,414600
12011401,572800,302900,608900,750100,836900,427600
12011403,572800,302900,608900,750100,836900,427600
12011404,572800,302900,608900,750100,836900,427600
6260301,569000,322300,576900,822700,840700,466800
6260304,569000,322300,576900,822700,840700,466800
6260302,569000,322300,576900,822700,840700,466800
6260303,569000,322300,576900,822700,840700,466800
2280207,585000,302900,676100,870700,852700,470000
2280206,585000,302900,676100,870700,852700,470000
2280209,585000,302900,676100,870700,852700,470000
2280208,585000,302900,676100,870700,852700,470000
2280203,585000,302900,676100,870700,852700,470000
2280205,585000,302900,676100,870700,852700,470000
2280201,585000,302900,676100,870700,852700,470000
2280204,585000,302900,676100,870700,852700,470000
2280202,585000,302900,676100,870700,852700,470000
18130203,570600,283800,612100,752700,814500,392000
8140205,581900,277900,612100,749700,857900,414600
8140201,581900,277900,612100,749700,857900,414600
18130205,570600,283800,612100,752700,814500,392000
18130204,570600,283800,612100,752700,814500,392000
18130208,570600,283800,612100,752700,814500,392000
18130211,570600,283800,612100,752700,814500,392000
8140204,581900,277900,612100,749700,857900,414600
18130206,570600,283800,612100,752700,814500,392000
18130212,570600,283800,612100,752700,814500,392000
18130202,570600,283800,612100,752700,814500,392000
18130213,570600,283800,612100,752700,814500,392000
18130207,570600,283800,612100,752700,814500,392000
18130209,570600,283800,612100,752700,814500,392000
18130201,570600,283800,612100,752700,814500,392000
18130210,570600,283800,612100,752700,814500,392000
15710203,451400,247800,538500,762200,0,0
10020903,697900,284700,590600,824400,0,0
10020902,697900,284700,590600,824400,0,0
16012317,641200,289100,641800,892000,877400,432800
16012314,641200,289100,641800,892000,877400,432800
16012315,641200,289100,641800,892000,877400,432800
16012305,641200,289100,641800,892000,877400,432800
16012313,641200,289100,641800,892000,877400,432800
16012304,641200,289100,641800,892000,877400,432800
16012307,641200,289100,641800,892000,877400,432800
16012302,641200,289100,641800,892000,877400,432800
16012318,641200,289100,641800,892000,877400,432800
15110302,574300,252800,577800,0,913600,0
15110301,574300,252800,577800,0,913600,0
10170301,493200,263600,577800,698700,742100,366700
10170303,493200,263600,577800,698700,742100,366700
10170305,493200,263600,577800,698700,742100,366700
16012310,641200,289100,641800,892000,877400,432800
10170307,493200,263600,577800,698700,742100,366700
10170302,493200,263600,577800,698700,742100,366700
16320109,468800,250400,545800,748600,849300,395800
16320104,468800,250400,545800,748600,849300,395800
16320105,468800,250400,545800,748600,849300,395800
16320108,468800,250400,545800,748600,849300,395800
16320101,468800,250400,545800,748600,849300,395800
16320110,468800,250400,545800,748600,849300,395800
16320106,468800,250400,545800,748600,849300,395800
16320111,468800,250400,545800,748600,849300,395800
16320103,468800,250400,545800,748600,849300,395800
16320107,468800,250400,545800,748600,849300,395800
16320102,468800,250400,545800,748600,849300,395800
11210204,586400,305000,677000,868000,858700,448900
11210205,586400,305000,677000,868000,858700,448900
10170304,493200,263600,577800,698700,742100,366700
16012306,641200,289100,641800,892000,877400,432800
16012312,641200,289100,641800,892000,877400,432800
16012301,641200,289100,641800,892000,877400,432800
9040212,439500,262200,574600,780400,691100,381900
9040210,439500,262200,574600,780400,691100,381900
9040204,439500,262200,574600,780400,691100,381900
9040217,439500,262200,574600,780400,691100,381900
9040205,439500,262200,574600,780400,691100,381900
9040203,439500,262200,574600,780400,691100,381900
9040211,439500,262200,574600,780400,691100,381900
9040208,439500,262200,574600,780400,691100,381900
9040206,439500,262200,574600,780400,691100,381900
9040214,439500,262200,574600,780400,691100,381900
9040202,439500,262200,574600,780400,691100,381900
9040207,439500,262200,574600,780400,691100,381900
9040213,439500,262200,574600,780400,691100,381900
9040209,439500,262200,574600,780400,691100,381900
9040216,439500,262200,574600,780400,691100,381900
15760102,483800,257300,574600,811800,849400,432100
15760110,483800,257300,574600,811800,849400,432100
16012316,641200,289100,641800,892000,877400,432800
16012308,641200,289100,641800,892000,877400,432800
15760114,483800,257300,574600,811800,849400,432100
15760106,483800,257300,574600,811800,849400,432100
15760107,483800,257300,574600,811800,849400,432100
15760111,483800,257300,574600,811800,849400,432100
11210203,586400,305000,677000,868000,858700,448900
15760108,483800,257300,574600,811800,849400,432100
15760109,483800,257300,574600,811800,849400,432100
15760112,483800,257300,574600,811800,849400,432100
15760104,483800,257300,574600,811800,849400,432100
15760103,483800,257300,574600,811800,849400,432100
15760101,483800,257300,574600,811800,849400,432100
15760105,483800,257300,574600,811800,849400,432100
15760113,483800,257300,574600,811800,849400,432100
11210202,586400,305000,677000,868000,858700,448900
11210201,586400,305000,677000,868000,858700,448900
2310906,510500,298200,645000,792900,876800,382800
18340112,476100,255600,549000,804800,776300,413800
18340102,476100,255600,549000,804800,776300,413800
18340106,476100,255600,549000,804800,776300,413800
18340114,476100,255600,549000,804800,776300,413800
3015202,628700,327200,779400,1090200,963400,501200
3015209,628700,327200,779400,1090200,963400,501200
3015208,628700,327200,779400,1090200,963400,501200
3015207,628700,327200,779400,1090200,963400,501200
3015210,628700,327200,779400,1090200,963400,501200
3015204,628700,327200,779400,1090200,963400,501200
3015205,628700,327200,779400,1090200,963400,501200
3015203,628700,327200,779400,1090200,963400,501200
3015201,628700,327200,779400,1090200,963400,501200
3015206,628700,327200,779400,1090200,963400,501200
18600406,536800,286100,616200,777900,804600,398700
18600407,536800,286100,616200,777900,804600,398700
18600403,536800,286100,616200,777900,804600,398700
3013814,453000,290300,584200,639600,700800,378300
3013809,453000,290300,584200,639600,700800,378300
3013819,453000,290300,584200,639600,700800,378300
3013820,453000,290300,584200,639600,700800,378300
3013806,453000,290300,584200,639600,700800,378300
3013816,453000,290300,584200,639600,700800,378300
18340113,476100,255600,549000,804800,776300,413800
3013803,453000,290300,584200,639600,700800,378300
3013807,453000,290300,584200,639600,700800,378300
3013810,453000,290300,584200,639600,700800,378300
18600405,536800,286100,616200,777900,804600,398700
18600401,536800,286100,616200,777900,804600,398700
18600402,536800,286100,616200,777900,804600,398700
18600404,536800,286100,616200,777900,804600,398700
3013805,453000,290300,584200,639600,700800,378300
9040215,439500,262200,574600,780400,691100,381900
18340111,476100,255600,549000,804800,776300,413800
18340108,476100,255600,549000,804800,776300,413800
2310901,510500,298200,645000,792900,876800,382800
2310911,510500,298200,645000,792900,876800,382800
2310912,510500,298200,645000,792900,876800,382800
2310910,510500,298200,645000,792900,876800,382800
2310903,510500,298200,645000,792900,876800,382800
2310902,510500,298200,645000,792900,876800,382800
2310907,510500,298200,645000,792900,876800,382800
2310904,510500,298200,645000,792900,876800,382800
2310905,510500,298200,645000,792900,876800,382800
5290311,492100,262700,581000,699600,736700,388100
5290313,492100,262700,581000,699600,736700,388100
5290301,492100,262700,581000,699600,736700,388100
5290312,492100,262700,581000,699600,736700,388100
5290304,492100,262700,581000,699600,736700,388100
5290317,492100,262700,581000,699600,736700,388100
5290309,492100,262700,581000,699600,736700,388100
5290305,492100,262700,581000,699600,736700,388100
18340110,476100,255600,549000,804800,776300,413800
18340101,476100,255600,549000,804800,776300,413800
18340103,476100,255600,549000,804800,776300,413800
18340104,476100,255600,549000,804800,776300,413800
18340107,476100,255600,549000,804800,776300,413800
5290314,492100,262700,581000,699600,736700,388100
18340109,476100,255600,549000,804800,776300,413800
5290302,492100,262700,581000,699600,736700,388100
5290303,492100,262700,581000,699600,736700,388100
5290306,492100,262700,581000,699600,736700,388100
5290308,492100,262700,581000,699600,736700,388100
5290310,492100,262700,581000,699600,736700,388100
5290316,492100,262700,581000,699600,736700,388100
5290315,492100,262700,581000,699600,736700,388100
5290307,492100,262700,581000,699600,736700,388100
9040201,439500,262200,574600,780400,691100,381900
2370409,477500,273300,606600,736400,758900,373100
2370410,477500,273300,606600,736400,758900,373100
20040104,437000,301600,629000,736500,809700,388600
20040108,437000,301600,629000,736500,809700,388600
20040101,437000,301600,629000,736500,809700,388600
20040105,437000,301600,629000,736500,809700,388600
20040103,437000,301600,629000,736500,809700,388600
20040102,437000,301600,629000,736500,809700,388600
20040109,437000,301600,629000,736500,809700,388600
19310605,476700,248200,511300,818800,898300,473100
19310601,476700,248200,511300,818800,898300,473100
19310604,476700,248200,511300,818800,898300,473100
19310602,476700,248200,511300,818800,898300,473100
8051106,447800,267500,597000,742400,750700,364200
8051105,447800,267500,597000,742400,750700,364200
8051102,447800,267500,597000,742400,750700,364200
8051107,447800,267500,597000,742400,750700,364200
8051110,447800,267500,597000,742400,750700,364200
8051101,447800,267500,597000,742400,750700,364200
1040905,445800,270900,565000,740900,687300,378800
1040904,445800,270900,565000,740900,687300,378800
1040906,445800,270900,565000,740900,687300,378800
1040909,445800,270900,565000,740900,687300,378800
1040907,445800,270900,565000,740900,687300,378800
1040902,445800,270900,565000,740900,687300,378800
20040106,437000,301600,629000,736500,809700,388600
1040910,445800,270900,565000,740900,687300,378800
1040908,445800,270900,565000,740900,687300,378800
1040903,445800,270900,565000,740900,687300,378800
8051103,447800,267500,597000,742400,750700,364200
8051104,447800,267500,597000,742400,750700,364200
8051109,447800,267500,597000,742400,750700,364200
8051108,447800,267500,597000,742400,750700,364200
1040901,445800,270900,565000,740900,687300,378800
14450209,516000,293900,565000,809000,850400,404400
20040107,437000,301600,629000,736500,809700,388600
11490803,537300,281000,593800,759700,800600,411200
8070302,390000,251100,558600,659000,595000,346400
8070303,390000,251100,558600,659000,595000,346400
8070301,390000,251100,558600,659000,595000,346400
8070304,390000,251100,558600,659000,595000,346400
8070305,390000,251100,558600,659000,595000,346400
16013119,416400,246800,593800,907600,819600,411600
16013112,416400,246800,593800,907600,819600,411600
16013108,416400,246800,593800,907600,819600,411600
16013121,416400,246800,593800,907600,819600,411600
16013125,416400,246800,593800,907600,819600,411600
16013123,416400,246800,593800,907600,819600,411600
16013122,416400,246800,593800,907600,819600,411600
16013114,416400,246800,593800,907600,819600,411600
16013106,416400,246800,593800,907600,819600,411600
16013113,416400,246800,593800,907600,819600,411600
16013111,416400,246800,593800,907600,819600,411600
16013102,416400,246800,593800,907600,819600,411600
11490801,537300,281000,593800,759700,800600,411200
11490804,537300,281000,593800,759700,800600,411200
11490806,537300,281000,593800,759700,800600,411200
11490805,537300,281000,593800,759700,800600,411200
16013104,416400,246800,593800,907600,819600,411600
16013110,416400,246800,593800,907600,819600,411600
11490802,537300,281000,593800,759700,800600,411200
16013101,416400,246800,593800,907600,819600,411600
16013116,416400,246800,593800,907600,819600,411600
16013105,416400,246800,593800,907600,819600,411600
16013103,416400,246800,593800,907600,819600,411600
16013124,416400,246800,593800,907600,819600,411600
16013109,416400,246800,593800,907600,819600,411600
16013117,416400,246800,593800,907600,819600,411600
16013120,416400,246800,593800,907600,819600,411600
10020901,697900,284700,590600,824400,0,0
14450205,516000,293900,565000,809000,850400,404400
14450202,516000,293900,565000,809000,850400,404400
11190212,561400,311400,635400,752900,895500,392500
11190209,561400,311400,635400,752900,895500,392500
11190214,561400,311400,635400,752900,895500,392500
11190208,561400,311400,635400,752900,895500,392500
11190211,561400,311400,635400,752900,895500,392500
11190207,561400,311400,635400,752900,895500,392500
15170305,608300,275100,635400,744400,886300,402900
15170301,608300,275100,635400,744400,886300,402900
15170303,608300,275100,635400,744400,886300,402900
15170302,608300,275100,635400,744400,886300,402900
15170306,608300,275100,635400,744400,886300,402900
15170304,608300,275100,635400,744400,886300,402900
15320202,618800,298400,635400,817600,904000,421100
15320203,618800,298400,635400,817600,904000,421100
15320201,618800,298400,635400,817600,904000,421100
15320205,618800,298400,635400,817600,904000,421100
15320204,618800,298400,635400,817600,904000,421100
2370407,477500,273300,606600,736400,758900,373100
2370406,477500,273300,606600,736400,758900,373100
2370403,477500,273300,606600,736400,758900,373100
2370405,477500,273300,606600,736400,758900,373100
2370401,477500,273300,606600,736400,758900,373100
2370412,477500,273300,606600,736400,758900,373100
11190210,561400,311400,635400,752900,895500,392500
2370408,477500,273300,606600,736400,758900,373100
2370404,477500,273300,606600,736400,758900,373100
2370411,477500,273300,606600,736400,758900,373100
12350101,487700,257800,603400,685000,742900,410600
12350103,487700,257800,603400,685000,742900,410600
12350102,487700,257800,603400,685000,742900,410600
12350104,487700,257800,603400,685000,742900,410600
2370402,477500,273300,606600,736400,758900,373100
14450203,516000,293900,565000,809000,850400,404400
11190206,561400,311400,635400,752900,895500,392500
11190203,561400,311400,635400,752900,895500,392500
14450206,516000,293900,565000,809000,850400,404400
14450204,516000,293900,565000,809000,850400,404400
14450201,516000,293900,565000,809000,850400,404400
14450208,516000,293900,565000,809000,850400,404400
14450207,516000,293900,565000,809000,850400,404400
11270302,528100,263400,600200,867800,937600,450300
11270301,528100,263400,600200,867800,937600,450300
10370104,541900,299700,568200,773400,0,0
10370103,541900,299700,568200,773400,0,0
10370106,541900,299700,568200,773400,0,0
10370108,541900,299700,568200,773400,0,0
10370107,541900,299700,568200,773400,0,0
10370102,541900,299700,568200,773400,0,0
10370105,541900,299700,568200,773400,0,0
10370101,541900,299700,568200,773400,0,0
12190306,559900,275300,568200,831300,879100,436400
12190303,559900,275300,568200,831300,879100,436400
11190213,561400,311400,635400,752900,895500,392500
11190215,561400,311400,635400,752900,895500,392500
11190205,561400,311400,635400,752900,895500,392500
11190201,561400,311400,635400,752900,895500,392500
11190202,561400,311400,635400,752900,895500,392500
4030205,559900,266700,667400,843900,794700,441200
11190204,561400,311400,635400,752900,895500,392500
4030202,559900,266700,667400,843900,794700,441200
4030204,559900,266700,667400,843900,794700,441200
4030201,559900,266700,667400,843900,794700,441200
12190301,559900,275300,568200,831300,879100,436400
12190302,559900,275300,568200,831300,879100,436400
12190305,559900,275300,568200,831300,879100,436400
12190304,559900,275300,568200,831300,879100,436400
4030203,559900,266700,667400,843900,794700,441200
15710206,451400,247800,538500,762200,0,0
15710204,451400,247800,538500,762200,0,0
11240604,633700,329000,701700,965800,933800,431400
2310712,583300,299700,636800,817600,865000,435100
2310714,583300,299700,636800,817600,865000,435100
2310701,583300,299700,636800,817600,865000,435100
2310709,583300,299700,636800,817600,865000,435100
2310715,583300,299700,636800,817600,865000,435100
2310703,583300,299700,636800,817600,865000,435100
2310706,583300,299700,636800,817600,865000,435100
2310702,583300,299700,636800,817600,865000,435100
2310707,583300,299700,636800,817600,865000,435100
2310704,583300,299700,636800,817600,865000,435100
2310710,583300,299700,636800,817600,865000,435100
2310708,583300,299700,636800,817600,865000,435100
2310705,583300,299700,636800,817600,865000,435100
16210103,496900,282900,604800,745600,768300,393500
2310713,583300,299700,636800,817600,865000,435100
16210104,496900,282900,604800,745600,768300,393500
16210102,496900,282900,604800,745600,768300,393500
16210101,496900,282900,604800,745600,768300,393500
12110108,541100,266600,604800,796200,941000,420100
12110110,541100,266600,604800,796200,941000,420100
12110106,541100,266600,604800,796200,941000,420100
12110115,541100,266600,604800,796200,941000,420100
12110109,541100,266600,604800,796200,941000,420100
12110104,541100,266600,604800,796200,941000,420100
12110112,541100,266600,604800,796200,941000,420100
12110114,541100,266600,604800,796200,941000,420100
12110103,541100,266600,604800,796200,941000,420100
12110101,541100,266600,604800,796200,941000,420100
12110111,541100,266600,604800,796200,941000,420100
12110105,541100,266600,604800,796200,941000,420100
16210105,496900,282900,604800,745600,768300,393500
8210210,432400,238100,569600,727200,647400,371500
8210206,432400,238100,569600,727200,647400,371500
8210209,432400,238100,569600,727200,647400,371500
6220209,478100,267000,566400,726400,799300,365600
6220201,478100,267000,566400,726400,799300,365600
6220202,478100,267000,566400,726400,799300,365600
6220203,478100,267000,566400,726400,799300,365600
6220207,478100,267000,566400,726400,799300,365600
6220205,478100,267000,566400,726400,799300,365600
6220208,478100,267000,566400,726400,799300,365600
6220206,478100,267000,566400,726400,799300,365600
6220204,478100,267000,566400,726400,799300,365600
16630401,545500,249400,566400,812500,877300,401100
16630402,545500,249400,566400,812500,877300,401100
16630403,545500,249400,566400,812500,877300,401100
16630404,545500,249400,566400,812500,877300,401100
2380109,543600,301600,633600,773300,800400,381500
2380106,543600,301600,633600,773300,800400,381500
2380105,543600,301600,633600,773300,800400,381500
2380107,543600,301600,633600,773300,800400,381500
8210207,432400,238100,569600,727200,647400,371500
8210205,432400,238100,569600,727200,647400,371500
8210208,432400,238100,569600,727200,647400,371500
8210203,432400,238100,569600,727200,647400,371500
8210202,432400,238100,569600,727200,647400,371500
8210211,432400,238100,569600,727200,647400,371500
12110113,541100,266600,604800,796200,941000,420100
8210201,432400,238100,569600,727200,647400,371500
2380104,543600,301600,633600,773300,800400,381500
2380102,543600,301600,633600,773300,800400,381500
2380110,543600,301600,633600,773300,800400,381500
2380108,543600,301600,633600,773300,800400,381500
2380103,543600,301600,633600,773300,800400,381500
2380101,543600,301600,633600,773300,800400,381500
8210204,432400,238100,569600,727200,647400,371500
12110102,541100,266600,604800,796200,941000,420100
12110107,541100,266600,604800,796200,941000,420100
17560503,483000,280200,572800,732300,767500,392700
1240404,502100,291200,608000,685000,688300,384800
1240403,502100,291200,608000,685000,688300,384800
15630102,601400,282900,608000,814300,868400,430100
15630109,601400,282900,608000,814300,868400,430100
15630107,601400,282900,608000,814300,868400,430100
15630104,601400,282900,608000,814300,868400,430100
15630103,601400,282900,608000,814300,868400,430100
15630108,601400,282900,608000,814300,868400,430100
15630106,601400,282900,608000,814300,868400,430100
15630110,601400,282900,608000,814300,868400,430100
7060506,499900,256900,576000,715300,790700,359600
7060505,499900,256900,576000,715300,790700,359600
7060507,499900,256900,576000,715300,790700,359600
7060503,499900,256900,576000,715300,790700,359600
7060501,499900,256900,576000,715300,790700,359600
7060504,499900,256900,576000,715300,790700,359600
7060502,499900,256900,576000,715300,790700,359600
4290106,433700,260400,544000,756400,657600,408500
4290101,433700,260400,544000,756400,657600,408500
4290109,433700,260400,544000,756400,657600,408500
4290110,433700,260400,544000,756400,657600,408500
4290107,433700,260400,544000,756400,657600,408500
4290105,433700,260400,544000,756400,657600,408500
1240402,502100,291200,608000,685000,688300,384800
4290112,433700,260400,544000,756400,657600,408500
4290111,433700,260400,544000,756400,657600,408500
4290104,433700,260400,544000,756400,657600,408500
4290114,433700,260400,544000,756400,657600,408500
4290102,433700,260400,544000,756400,657600,408500
4290113,433700,260400,544000,756400,657600,408500
4290108,433700,260400,544000,756400,657600,408500
4290103,433700,260400,544000,756400,657600,408500
5340201,507800,308200,566400,716600,0,0
1240401,502100,291200,608000,685000,688300,384800
17110111,439200,253400,540800,693800,731500,387000
17560504,483000,280200,572800,732300,767500,392700
17560505,483000,280200,572800,732300,767500,392700
17560502,483000,280200,572800,732300,767500,392700
17560501,483000,280200,572800,732300,767500,392700
16270203,469200,261900,572800,713600,759900,399600
16270202,469200,261900,572800,713600,759900,399600
16270201,469200,261900,572800,713600,759900,399600
16270215,469200,261900,572800,713600,759900,399600
16270211,469200,261900,572800,713600,759900,399600
16270207,469200,261900,572800,713600,759900,399600
16270205,469200,261900,572800,713600,759900,399600
16270212,469200,261900,572800,713600,759900,399600
16270208,469200,261900,572800,713600,759900,399600
16270210,469200,261900,572800,713600,759900,399600
16270206,469200,261900,572800,713600,759900,399600
16270204,469200,261900,572800,713600,759900,399600
16270209,469200,261900,572800,713600,759900,399600
17110104,439200,253400,540800,693800,731500,387000
17110103,439200,253400,540800,693800,731500,387000
17110105,439200,253400,540800,693800,731500,387000
17110107,439200,253400,540800,693800,731500,387000
17110109,439200,253400,540800,693800,731500,387000
17110106,439200,253400,540800,693800,731500,387000
17110110,439200,253400,540800,693800,731500,387000
17110102,439200,253400,540800,693800,731500,387000
17110108,439200,253400,540800,693800,731500,387000
18450102,347300,227700,540800,0,767400,0
18450101,347300,227700,540800,0,767400,0
18450104,347300,227700,540800,0,767400,0
18450106,347300,227700,540800,0,767400,0
18450103,347300,227700,540800,0,767400,0
17110101,439200,253400,540800,693800,731500,387000
5340203,507800,308200,566400,716600,0,0
5340205,507800,308200,566400,716600,0,0
5340204,507800,308200,566400,716600,0,0
6240408,476800,279500,592000,757900,750400,397900
6240405,476800,279500,592000,757900,750400,397900
6240407,476800,279500,592000,757900,750400,397900
8070203,517700,274700,592000,725300,788600,368600
8070207,517700,274700,592000,725300,788600,368600
8070213,517700,274700,592000,725300,788600,368600
8070209,517700,274700,592000,725300,788600,368600
8070201,517700,274700,592000,725300,788600,368600
8070206,517700,274700,592000,725300,788600,368600
8070204,517700,274700,592000,725300,788600,368600
8070211,517700,274700,592000,725300,788600,368600
8070210,517700,274700,592000,725300,788600,368600
8070202,517700,274700,592000,725300,788600,368600
8070205,517700,274700,592000,725300,788600,368600
8070212,517700,274700,592000,725300,788600,368600
8070208,517700,274700,592000,725300,788600,368600
5330302,631400,290400,659200,822200,896200,409300
19390108,471400,266900,595200,827900,792100,395200
19390106,471400,266900,595200,827900,792100,395200
19390109,471400,266900,595200,827900,792100,395200
19390107,471400,266900,595200,827900,792100,395200
19390103,471400,266900,595200,827900,792100,395200
19390105,471400,266900,595200,827900,792100,395200
6240409,476800,279500,592000,757900,750400,397900
1240102,495600,292700,627200,707300,773000,373500
1240103,495600,292700,627200,707300,773000,373500
